일자,시간,구,기온,습도,강수량,풍속,미세먼지,date,day
20181105,1800,영등포구,11.9,82,0,1,63,2018-11-05,1
20181105,1900,영등포구,11.9,86,0,0.3,63,2018-11-05,1
20181106,700,강서구,12.2,73,0,1.1,106,2018-11-06,2
20181106,800,강서구,12.2,73,0,1,106,2018-11-06,2
20181106,1800,강서구,12.2,96,1,0,106,2018-11-06,2
20181106,1900,강서구,12.2,96,0,0.1,106,2018-11-06,2
20181106,700,마포구,12.2,70,0,2.1,121,2018-11-06,2
20181106,800,마포구,12.2,70,0,2.1,121,2018-11-06,2
20181106,1800,마포구,12.2,97,1,0,121,2018-11-06,2
20181106,1900,마포구,12.2,97,0,1.7,121,2018-11-06,2
20181106,700,송파구,12.2,63,0,0.8,0,2018-11-06,2
20181106,800,송파구,12.2,70,0,1,0,2018-11-06,2
20181106,1800,송파구,12.2,96,0.5,1,0,2018-11-06,2
20181106,1900,송파구,12.2,97,0.5,0.3,0,2018-11-06,2
20181106,700,영등포구,12.2,70,0,2.1,103,2018-11-06,2
20181106,800,영등포구,12.2,70,0,2.1,103,2018-11-06,2
20181106,1800,영등포구,12.2,97,1,0,103,2018-11-06,2
20181106,1900,영등포구,12.2,97,0,1.7,103,2018-11-06,2
20181107,700,강서구,12.8,76,0,0.5,64,2018-11-07,3
20181107,800,강서구,12.8,83,0,1.1,64,2018-11-07,3
20181107,1800,강서구,12.8,91,0.5,1.6,64,2018-11-07,3
20181107,1900,강서구,12.8,93,0.5,1,64,2018-11-07,3
20181107,700,마포구,12.8,83,0,0.9,77,2018-11-07,3
20181107,800,마포구,12.8,81,0,2.2,77,2018-11-07,3
20181107,1800,마포구,12.8,89,0,3.5,77,2018-11-07,3
20181107,1900,마포구,12.8,90,0.5,3.7,77,2018-11-07,3
20181107,700,송파구,12.8,81,0,2.1,0,2018-11-07,3
20181107,800,송파구,12.8,82,0,1.6,0,2018-11-07,3
20181107,1800,송파구,12.8,90,0,2.4,0,2018-11-07,3
20181107,1900,송파구,12.8,91,0.5,2.4,0,2018-11-07,3
20181107,700,영등포구,12.8,83,0,0.9,71,2018-11-07,3
20181107,800,영등포구,12.8,81,0,2.2,71,2018-11-07,3
20181107,1800,영등포구,12.8,89,0,3.5,71,2018-11-07,3
20181107,1900,영등포구,12.8,90,0.5,3.7,71,2018-11-07,3
20181108,700,강서구,11.8,97,1,0.9,10,2018-11-08,4
20181108,800,강서구,11.8,97,4.5,2.4,10,2018-11-08,4
20181108,1800,강서구,11.8,74,0,1.1,10,2018-11-08,4
20181108,1900,강서구,11.8,71,0,2.2,10,2018-11-08,4
20181108,700,마포구,11.8,99,1,2.4,10,2018-11-08,4
20181108,800,마포구,11.8,100,4,1.5,10,2018-11-08,4
20181108,1800,마포구,11.8,72,0,3.9,10,2018-11-08,4
20181108,1900,마포구,11.8,70,0,2.4,10,2018-11-08,4
20181108,700,송파구,11.8,98,2.5,0.7,0,2018-11-08,4
20181108,800,송파구,11.8,98,5,0.6,0,2018-11-08,4
20181108,1800,송파구,11.8,76,0,3.8,0,2018-11-08,4
20181108,1900,송파구,11.8,72,0,2.6,0,2018-11-08,4
20181108,700,영등포구,11.8,99,1,2.4,12,2018-11-08,4
20181108,800,영등포구,11.8,100,4,1.5,12,2018-11-08,4
20181108,1800,영등포구,11.8,72,0,3.9,12,2018-11-08,4
20181108,1900,영등포구,11.8,70,0,2.4,12,2018-11-08,4
20181109,700,강서구,12.1,72,0,1.5,35,2018-11-09,5
20181109,800,강서구,12.1,72,0,1.2,35,2018-11-09,5
20181109,1800,강서구,12.1,88,0,0.5,35,2018-11-09,5
20181109,1900,강서구,12.1,86,0,1.3,35,2018-11-09,5
20181109,700,마포구,12.1,63,0,2.1,46,2018-11-09,5
20181109,800,마포구,12.1,65,0,1.2,46,2018-11-09,5
20181109,1800,마포구,12.1,85,0,0.6,46,2018-11-09,5
20181109,1900,마포구,12.1,85,0,1.2,46,2018-11-09,5
20181109,700,송파구,12.1,68,0,2.5,0,2018-11-09,5
20181109,800,송파구,12.1,67,0,2.3,0,2018-11-09,5
20181109,1800,송파구,12.1,89,0,0.9,0,2018-11-09,5
20181109,1900,송파구,12.1,87,0,0.9,0,2018-11-09,5
20181109,700,영등포구,12.1,63,0,2.1,47,2018-11-09,5
20181109,800,영등포구,12.1,65,0,1.2,47,2018-11-09,5
20181109,1800,영등포구,12.1,85,0,0.6,47,2018-11-09,5
20181109,1900,영등포구,12.1,85,0,1.2,47,2018-11-09,5
20181110,700,강서구,11.9,50,0,1.5,70,2018-11-10,6
20181110,800,강서구,11.9,62,0,1.7,70,2018-11-10,6
20181110,1800,강서구,11.9,86,0,0.1,70,2018-11-10,6
20181110,1900,강서구,11.9,86,0,0.5,70,2018-11-10,6
20181110,700,마포구,11.9,43,0,1.4,87,2018-11-10,6
20181110,800,마포구,11.9,58,0,0.9,87,2018-11-10,6
20181110,1800,마포구,11.9,85,0,0.6,87,2018-11-10,6
20181110,1900,마포구,11.9,85,0,1.5,87,2018-11-10,6
20181110,700,송파구,11.9,46,0,2.1,0,2018-11-10,6
20181110,800,송파구,11.9,51,0,1.7,0,2018-11-10,6
20181110,1800,송파구,11.9,93,0,0.4,0,2018-11-10,6
20181110,1900,송파구,11.9,92,0,0.9,0,2018-11-10,6
20181110,700,영등포구,11.9,43,0,1.4,72,2018-11-10,6
20181110,800,영등포구,11.9,58,0,0.9,72,2018-11-10,6
20181110,1800,영등포구,11.9,85,0,0.6,72,2018-11-10,6
20181110,1900,영등포구,11.9,85,0,1.5,72,2018-11-10,6
20181111,700,강서구,8.1,58,0,1,70,2018-11-11,7
20181111,800,강서구,8.1,55,0,0.7,70,2018-11-11,7
20181111,1800,강서구,8.1,74,0,0.3,70,2018-11-11,7
20181111,1900,강서구,8.1,75,0,1,70,2018-11-11,7
20181111,700,마포구,8.1,58,0,2.2,87,2018-11-11,7
20181111,800,마포구,8.1,56,0,2,87,2018-11-11,7
20181111,1800,마포구,8.1,77,0,1.9,87,2018-11-11,7
20181111,1900,마포구,8.1,80,0,2,87,2018-11-11,7
20181111,700,송파구,8.1,60,0,2.2,0,2018-11-11,7
20181111,800,송파구,8.1,56,0,1.2,0,2018-11-11,7
20181111,1800,송파구,8.1,82,0,0.4,0,2018-11-11,7
20181111,1900,송파구,8.1,85,0,0.6,0,2018-11-11,7
20181111,700,영등포구,8.1,58,0,2.2,71,2018-11-11,7
20181111,800,영등포구,8.1,56,0,2,71,2018-11-11,7
20181111,1800,영등포구,8.1,77,0,1.9,71,2018-11-11,7
20181111,1900,영등포구,8.1,80,0,2,71,2018-11-11,7
20181112,700,강서구,8.1,47,0,1,35,2018-11-12,1
20181112,800,강서구,8.1,48,0,0.5,35,2018-11-12,1
20181112,1800,강서구,8.1,73,0,0.6,35,2018-11-12,1
20181112,1900,강서구,8.1,70,0,0.3,35,2018-11-12,1
20181112,700,마포구,8.1,46,0,2.7,39,2018-11-12,1
20181112,800,마포구,8.1,48,0,2.6,39,2018-11-12,1
20181112,1800,마포구,8.1,71,0,1.4,39,2018-11-12,1
20181112,1900,마포구,8.1,75,0,2,39,2018-11-12,1
20181112,700,송파구,8.1,47,0,1.9,0,2018-11-12,1
20181112,800,송파구,8.1,46,0,2.4,0,2018-11-12,1
20181112,1800,송파구,8.1,79,0,0.5,0,2018-11-12,1
20181112,1900,송파구,8.1,83,0,0.7,0,2018-11-12,1
20181112,700,영등포구,8.1,46,0,2.7,34,2018-11-12,1
20181112,800,영등포구,8.1,48,0,2.6,34,2018-11-12,1
20181112,1800,영등포구,8.1,71,0,1.4,34,2018-11-12,1
20181112,1900,영등포구,8.1,75,0,2,34,2018-11-12,1
20181113,700,강서구,8.8,43,0,0.7,54,2018-11-13,2
20181113,800,강서구,8.8,43,0,0.9,54,2018-11-13,2
20181113,1800,강서구,8.8,70,0,0.1,54,2018-11-13,2
20181113,1900,강서구,8.8,70,0,0.1,54,2018-11-13,2
20181113,700,마포구,8.8,44,0,2.6,48,2018-11-13,2
20181113,800,마포구,8.8,42,0,1.9,48,2018-11-13,2
20181113,1800,마포구,8.8,75,0,1.3,48,2018-11-13,2
20181113,1900,마포구,8.8,74,0,1.1,48,2018-11-13,2
20181113,700,송파구,8.8,47,0,1.5,50,2018-11-13,2
20181113,800,송파구,8.8,46,0,1.5,50,2018-11-13,2
20181113,1800,송파구,8.8,86,0,0.4,50,2018-11-13,2
20181113,1900,송파구,8.8,88,0,0,50,2018-11-13,2
20181113,700,영등포구,8.8,44,0,2.6,44,2018-11-13,2
20181113,800,영등포구,8.8,42,0,1.9,44,2018-11-13,2
20181113,1800,영등포구,8.8,75,0,1.3,44,2018-11-13,2
20181113,1900,영등포구,8.8,74,0,1.1,44,2018-11-13,2
20181114,700,강서구,9.8,50,0,0.3,45,2018-11-14,3
20181114,800,강서구,9.8,53,0,1.5,45,2018-11-14,3
20181114,1800,강서구,9.8,72,0,0.5,45,2018-11-14,3
20181114,1900,강서구,9.8,74,0,0,45,2018-11-14,3
20181114,700,마포구,9.8,53,0,2.5,49,2018-11-14,3
20181114,800,마포구,9.8,58,0,2,49,2018-11-14,3
20181114,1800,마포구,9.8,75,0,1.1,49,2018-11-14,3
20181114,1900,마포구,9.8,73,0,2.5,49,2018-11-14,3
20181114,700,송파구,9.8,46,0,0.5,51,2018-11-14,3
20181114,800,송파구,9.8,53,0,1.1,51,2018-11-14,3
20181114,1800,송파구,9.8,86,0,0.7,51,2018-11-14,3
20181114,1900,송파구,9.8,85,0,0.4,51,2018-11-14,3
20181114,700,영등포구,9.8,53,0,2.5,42,2018-11-14,3
20181114,800,영등포구,9.8,58,0,2,42,2018-11-14,3
20181114,1800,영등포구,9.8,75,0,1.1,42,2018-11-14,3
20181114,1900,영등포구,9.8,73,0,2.5,42,2018-11-14,3
20181115,700,강서구,9.7,45,0,1.2,58,2018-11-15,4
20181115,800,강서구,9.7,49,0,0.4,58,2018-11-15,4
20181115,1800,강서구,9.7,67,0,0.6,58,2018-11-15,4
20181115,1900,강서구,9.7,64,0,0.1,58,2018-11-15,4
20181115,700,마포구,9.7,47,0,2.3,59,2018-11-15,4
20181115,800,마포구,9.7,46,0,1.2,59,2018-11-15,4
20181115,1800,마포구,9.7,69,0,1.7,59,2018-11-15,4
20181115,1900,마포구,9.7,71,0,0.7,59,2018-11-15,4
20181115,700,송파구,9.7,50,0,0.4,71,2018-11-15,4
20181115,800,송파구,9.7,51,0,1.4,71,2018-11-15,4
20181115,1800,송파구,9.7,74,0,0.4,71,2018-11-15,4
20181115,1900,송파구,9.7,78,0,0.7,71,2018-11-15,4
20181115,700,영등포구,9.7,47,0,2.3,51,2018-11-15,4
20181115,800,영등포구,9.7,46,0,1.2,51,2018-11-15,4
20181115,1800,영등포구,9.7,69,0,1.7,51,2018-11-15,4
20181115,1900,영등포구,9.7,71,0,0.7,51,2018-11-15,4
20181116,700,강서구,8.8,75,0,2.1,74,2018-11-16,5
20181116,800,강서구,8.8,81,0,2.1,74,2018-11-16,5
20181116,1800,강서구,8.8,74,0,1,74,2018-11-16,5
20181116,1900,강서구,8.8,75,0,0.8,74,2018-11-16,5
20181116,700,마포구,8.8,75,0,2.7,73,2018-11-16,5
20181116,800,마포구,8.8,81,0,2.9,73,2018-11-16,5
20181116,1800,마포구,8.8,67,0,2.1,73,2018-11-16,5
20181116,1900,마포구,8.8,66,0,2,73,2018-11-16,5
20181116,700,송파구,8.8,70,0,2,91,2018-11-16,5
20181116,800,송파구,8.8,73,0,2.4,91,2018-11-16,5
20181116,1800,송파구,8.8,69,0,1,91,2018-11-16,5
20181116,1900,송파구,8.8,66,0,1.3,91,2018-11-16,5
20181116,700,영등포구,8.8,75,0,2.7,61,2018-11-16,5
20181116,800,영등포구,8.8,81,0,2.9,61,2018-11-16,5
20181116,1800,영등포구,8.8,67,0,2.1,61,2018-11-16,5
20181116,1900,영등포구,8.8,66,0,2,61,2018-11-16,5
20181117,700,강서구,4.9,34,0,0.8,74,2018-11-17,6
20181117,800,강서구,4.9,41,0,1,74,2018-11-17,6
20181117,1800,강서구,4.9,55,0,0.2,74,2018-11-17,6
20181117,1900,강서구,4.9,57,0,0.5,74,2018-11-17,6
20181117,700,마포구,4.9,33,0,3.4,73,2018-11-17,6
20181117,800,마포구,4.9,40,0,1.9,73,2018-11-17,6
20181117,1800,마포구,4.9,62,0,1.3,73,2018-11-17,6
20181117,1900,마포구,4.9,63,0,1.5,73,2018-11-17,6
20181117,700,송파구,4.9,38,0,1.9,91,2018-11-17,6
20181117,800,송파구,4.9,39,0,1.6,91,2018-11-17,6
20181117,1800,송파구,4.9,72,0,0.4,91,2018-11-17,6
20181117,1900,송파구,4.9,72,0,0.9,91,2018-11-17,6
20181117,700,영등포구,4.9,33,0,3.4,61,2018-11-17,6
20181117,800,영등포구,4.9,40,0,1.9,61,2018-11-17,6
20181117,1800,영등포구,4.9,62,0,1.3,61,2018-11-17,6
20181117,1900,영등포구,4.9,63,0,1.5,61,2018-11-17,6
20181118,700,강서구,6.1,47,0,1.3,74,2018-11-18,7
20181118,800,강서구,6.1,49,0,1.1,74,2018-11-18,7
20181118,1800,강서구,6.1,65,0,0.4,74,2018-11-18,7
20181118,1900,강서구,6.1,67,0,0.6,74,2018-11-18,7
20181118,700,마포구,6.1,47,0,2.1,73,2018-11-18,7
20181118,800,마포구,6.1,47,0,1.9,73,2018-11-18,7
20181118,1800,마포구,6.1,66,0,1.4,73,2018-11-18,7
20181118,1900,마포구,6.1,71,0,1.8,73,2018-11-18,7
20181118,700,송파구,6.1,44,0,1.5,91,2018-11-18,7
20181118,800,송파구,6.1,49,0,1.6,91,2018-11-18,7
20181118,1800,송파구,6.1,78,0,0.2,91,2018-11-18,7
20181118,1900,송파구,6.1,82,0,0.4,91,2018-11-18,7
20181118,700,영등포구,6.1,47,0,2.1,61,2018-11-18,7
20181118,800,영등포구,6.1,47,0,1.9,61,2018-11-18,7
20181118,1800,영등포구,6.1,66,0,1.4,61,2018-11-18,7
20181118,1900,영등포구,6.1,71,0,1.8,61,2018-11-18,7
20181119,700,강서구,6.5,52,0,1.1,55,2018-11-19,1
20181119,800,강서구,6.5,54,0,1.5,55,2018-11-19,1
20181119,1800,강서구,6.5,51,0,0.5,55,2018-11-19,1
20181119,1900,강서구,6.5,47,0,0,55,2018-11-19,1
20181119,700,마포구,6.5,54,0,1.8,64,2018-11-19,1
20181119,800,마포구,6.5,50,0,2,64,2018-11-19,1
20181119,1800,마포구,6.5,54,0,1.7,64,2018-11-19,1
20181119,1900,마포구,6.5,49,0,1.2,64,2018-11-19,1
20181119,700,송파구,6.5,50,0,1.9,68,2018-11-19,1
20181119,800,송파구,6.5,49,0,2.1,68,2018-11-19,1
20181119,1800,송파구,6.5,59,0,0.1,68,2018-11-19,1
20181119,1900,송파구,6.5,67,0,0.5,68,2018-11-19,1
20181119,700,영등포구,6.5,54,0,1.8,57,2018-11-19,1
20181119,800,영등포구,6.5,50,0,2,57,2018-11-19,1
20181119,1800,영등포구,6.5,54,0,1.7,57,2018-11-19,1
20181119,1900,영등포구,6.5,49,0,1.2,57,2018-11-19,1
20181120,700,강서구,6.5,32,0,1.9,45,2018-11-20,2
20181120,800,강서구,6.5,35,0,1.1,45,2018-11-20,2
20181120,1800,강서구,6.5,88,0,0.3,45,2018-11-20,2
20181120,1900,강서구,6.5,89,0,1.2,45,2018-11-20,2
20181120,700,마포구,6.5,31,0,1.7,53,2018-11-20,2
20181120,800,마포구,6.5,33,0,1.2,53,2018-11-20,2
20181120,1800,마포구,6.5,83,0,1.2,53,2018-11-20,2
20181120,1900,마포구,6.5,83,0,1,53,2018-11-20,2
20181120,700,송파구,6.5,29,0,1.6,58,2018-11-20,2
20181120,800,송파구,6.5,34,0,1.8,58,2018-11-20,2
20181120,1800,송파구,6.5,92,0,0.1,58,2018-11-20,2
20181120,1900,송파구,6.5,87,0,0.6,58,2018-11-20,2
20181120,700,영등포구,6.5,31,0,1.7,43,2018-11-20,2
20181120,800,영등포구,6.5,33,0,1.2,43,2018-11-20,2
20181120,1800,영등포구,6.5,83,0,1.2,43,2018-11-20,2
20181120,1900,영등포구,6.5,83,0,1,43,2018-11-20,2
20181121,700,강서구,5.8,68,0,0.9,34,2018-11-21,3
20181121,800,강서구,5.8,59,0,1.4,34,2018-11-21,3
20181121,1800,강서구,5.8,46,0,0.5,34,2018-11-21,3
20181121,1900,강서구,5.8,47,0,1.4,34,2018-11-21,3
20181121,700,마포구,5.8,64,0,1.9,41,2018-11-21,3
20181121,800,마포구,5.8,59,0,0.2,41,2018-11-21,3
20181121,1800,마포구,5.8,43,0,2,41,2018-11-21,3
20181121,1900,마포구,5.8,45,0,1.9,41,2018-11-21,3
20181121,700,송파구,5.8,69,0,1.1,40,2018-11-21,3
20181121,800,송파구,5.8,69,0,0.8,40,2018-11-21,3
20181121,1800,송파구,5.8,39,0,1.2,40,2018-11-21,3
20181121,1900,송파구,5.8,43,0,1.2,40,2018-11-21,3
20181121,700,영등포구,5.8,64,0,1.9,34,2018-11-21,3
20181121,800,영등포구,5.8,59,0,0.2,34,2018-11-21,3
20181121,1800,영등포구,5.8,43,0,2,34,2018-11-21,3
20181121,1900,영등포구,5.8,45,0,1.9,34,2018-11-21,3
20181122,700,강서구,2.3,46,0,2.1,22,2018-11-22,4
20181122,800,강서구,2.3,51,0,1.8,22,2018-11-22,4
20181122,1800,강서구,2.3,40,0,0.4,22,2018-11-22,4
20181122,1900,강서구,2.3,36,0,0.2,22,2018-11-22,4
20181122,700,마포구,2.3,43,0,2.7,27,2018-11-22,4
20181122,800,마포구,2.3,48,0,2.4,27,2018-11-22,4
20181122,1800,마포구,2.3,39,0,1.1,27,2018-11-22,4
20181122,1900,마포구,2.3,33,0,1.8,27,2018-11-22,4
20181122,700,송파구,2.3,46,0,2.6,28,2018-11-22,4
20181122,800,송파구,2.3,49,0,2.8,28,2018-11-22,4
20181122,1800,송파구,2.3,45,0,0.8,28,2018-11-22,4
20181122,1900,송파구,2.3,46,0,0.2,28,2018-11-22,4
20181122,700,영등포구,2.3,43,0,2.7,23,2018-11-22,4
20181122,800,영등포구,2.3,48,0,2.4,23,2018-11-22,4
20181122,1800,영등포구,2.3,39,0,1.1,23,2018-11-22,4
20181122,1900,영등포구,2.3,33,0,1.8,23,2018-11-22,4
20181123,700,강서구,1.9,20,0,1.3,24,2018-11-23,5
20181123,800,강서구,1.9,20,0,0.9,24,2018-11-23,5
20181123,1800,강서구,1.9,27,0,2.2,24,2018-11-23,5
20181123,1900,강서구,1.9,28,0,2.5,24,2018-11-23,5
20181123,700,마포구,1.9,23,0,1.1,27,2018-11-23,5
20181123,800,마포구,1.9,26,0,0.8,27,2018-11-23,5
20181123,1800,마포구,1.9,34,0,5.2,27,2018-11-23,5
20181123,1900,마포구,1.9,34,0,5.6,27,2018-11-23,5
20181123,700,송파구,1.9,28,0,0.8,30,2018-11-23,5
20181123,800,송파구,1.9,29,0,0.8,30,2018-11-23,5
20181123,1800,송파구,1.9,38,0,0.5,30,2018-11-23,5
20181123,1900,송파구,1.9,34,0,1.9,30,2018-11-23,5
20181123,700,영등포구,1.9,23,0,1.1,21,2018-11-23,5
20181123,800,영등포구,1.9,26,0,0.8,21,2018-11-23,5
20181123,1800,영등포구,1.9,34,0,5.2,21,2018-11-23,5
20181123,1900,영등포구,1.9,34,0,5.6,21,2018-11-23,5
20181124,700,강서구,2.6,-1,0,1.4,21,2018-11-24,6
20181124,800,강서구,2.6,-1,0,0.8,21,2018-11-24,6
20181124,1800,강서구,2.6,-1,0,1,21,2018-11-24,6
20181124,1900,강서구,2.6,-1,0,0.4,21,2018-11-24,6
20181124,700,마포구,2.6,-1,0,0.9,29,2018-11-24,6
20181124,800,마포구,2.6,-1,0,0.4,29,2018-11-24,6
20181124,1800,마포구,2.6,-1,0,0.1,29,2018-11-24,6
20181124,1900,마포구,2.6,-1,0,0.3,29,2018-11-24,6
20181124,700,송파구,2.6,87,0,1.2,25,2018-11-24,6
20181124,800,송파구,2.6,87,0,1.6,25,2018-11-24,6
20181124,1800,송파구,2.6,92,0,0.7,25,2018-11-24,6
20181124,1900,송파구,2.6,92,0,0.5,25,2018-11-24,6
20181124,700,영등포구,2.6,-1,0,0.9,22,2018-11-24,6
20181124,800,영등포구,2.6,-1,0,0.4,22,2018-11-24,6
20181124,1800,영등포구,2.6,-1,0,0.1,22,2018-11-24,6
20181124,1900,영등포구,2.6,-1,0,0.3,22,2018-11-24,6
20181125,700,강서구,4.8,62,0,0.8,47,2018-11-25,7
20181125,800,강서구,4.8,69,0,0,47,2018-11-25,7
20181125,1800,강서구,4.8,87,0,0.5,47,2018-11-25,7
20181125,1900,강서구,4.8,88,0,0.5,47,2018-11-25,7
20181125,700,마포구,4.8,62,0,0.6,56,2018-11-25,7
20181125,800,마포구,4.8,69,0,1.3,56,2018-11-25,7
20181125,1800,마포구,4.8,87,0,2.4,56,2018-11-25,7
20181125,1900,마포구,4.8,88,0,2.8,56,2018-11-25,7
20181125,700,송파구,4.8,71,0,1.1,54,2018-11-25,7
20181125,800,송파구,4.8,75,0,1,54,2018-11-25,7
20181125,1800,송파구,4.8,95,0,1.4,54,2018-11-25,7
20181125,1900,송파구,4.8,96,0,1.7,54,2018-11-25,7
20181125,700,영등포구,4.8,62,0,0.6,46,2018-11-25,7
20181125,800,영등포구,4.8,69,0,1.3,46,2018-11-25,7
20181125,1800,영등포구,4.8,87,0,2.4,46,2018-11-25,7
20181125,1900,영등포구,4.8,88,0,2.8,46,2018-11-25,7
20181126,700,강서구,6.3,48,0,0.5,64,2018-11-26,1
20181126,800,강서구,6.3,52,0,0,64,2018-11-26,1
20181126,1800,강서구,6.3,89,0,0.5,64,2018-11-26,1
20181126,1900,강서구,6.3,84,0,1.3,64,2018-11-26,1
20181126,700,마포구,6.3,48,0,0.7,75,2018-11-26,1
20181126,800,마포구,6.3,52,0,1.4,75,2018-11-26,1
20181126,1800,마포구,6.3,89,0,2.4,75,2018-11-26,1
20181126,1900,마포구,6.3,84,0,2.5,75,2018-11-26,1
20181126,700,송파구,6.3,59,0,0.3,61,2018-11-26,1
20181126,800,송파구,6.3,67,0,0.7,61,2018-11-26,1
20181126,1800,송파구,6.3,96,0,0.5,61,2018-11-26,1
20181126,1900,송파구,6.3,96,0,0.9,61,2018-11-26,1
20181126,700,영등포구,6.3,48,0,0.7,61,2018-11-26,1
20181126,800,영등포구,6.3,52,0,1.4,61,2018-11-26,1
20181126,1800,영등포구,6.3,89,0,2.4,61,2018-11-26,1
20181126,1900,영등포구,6.3,84,0,2.5,61,2018-11-26,1
20181127,700,강서구,7.1,79,0,1.3,116,2018-11-27,2
20181127,800,강서구,7.1,60,0,0.7,116,2018-11-27,2
20181127,1800,강서구,7.1,37,0,0.8,116,2018-11-27,2
20181127,1900,강서구,7.1,33,0,0.9,116,2018-11-27,2
20181127,700,마포구,7.1,79,0,2.7,132,2018-11-27,2
20181127,800,마포구,7.1,60,0,3.1,132,2018-11-27,2
20181127,1800,마포구,7.1,42,0,1.6,132,2018-11-27,2
20181127,1900,마포구,7.1,35,0,1.6,132,2018-11-27,2
20181127,700,송파구,7.1,78,0,0.2,185,2018-11-27,2
20181127,800,송파구,7.1,84,0,0.6,185,2018-11-27,2
20181127,1800,송파구,7.1,29,0,1.4,185,2018-11-27,2
20181127,1900,송파구,7.1,32,0,0.9,185,2018-11-27,2
20181127,700,영등포구,7.1,79,0,2.7,109,2018-11-27,2
20181127,800,영등포구,7.1,60,0,3.1,109,2018-11-27,2
20181127,1800,영등포구,7.1,42,0,1.6,109,2018-11-27,2
20181127,1900,영등포구,7.1,35,0,1.6,109,2018-11-27,2
20181128,700,강서구,5,25,0,1.5,132,2018-11-28,3
20181128,800,강서구,5,27,0,1.1,132,2018-11-28,3
20181128,1800,강서구,5,27,0,0.4,132,2018-11-28,3
20181128,1900,강서구,5,43,0,0.6,132,2018-11-28,3
20181128,700,마포구,5,28,0,3.8,151,2018-11-28,3
20181128,800,마포구,5,29,0,2.5,151,2018-11-28,3
20181128,1800,마포구,5,45,0,1.4,151,2018-11-28,3
20181128,1900,마포구,5,36,0,1.9,151,2018-11-28,3
20181128,700,송파구,5,27,0,2.2,151,2018-11-28,3
20181128,800,송파구,5,28,0,1.8,151,2018-11-28,3
20181128,1800,송파구,5,46,0,0.3,151,2018-11-28,3
20181128,1900,송파구,5,45,0,0.6,151,2018-11-28,3
20181128,700,영등포구,5,28,0,3.8,112,2018-11-28,3
20181128,800,영등포구,5,29,0,2.5,112,2018-11-28,3
20181128,1800,영등포구,5,45,0,1.4,112,2018-11-28,3
20181128,1900,영등포구,5,36,0,1.9,112,2018-11-28,3
20181129,700,강서구,3.5,45,0,1.1,78,2018-11-29,4
20181129,800,강서구,3.5,53,0,0.6,78,2018-11-29,4
20181129,1800,강서구,3.5,68,0,0.2,78,2018-11-29,4
20181129,1900,강서구,3.5,69,0,0.9,78,2018-11-29,4
20181129,700,마포구,3.5,44,0,1.2,90,2018-11-29,4
20181129,800,마포구,3.5,52,0,1.5,90,2018-11-29,4
20181129,1800,마포구,3.5,71,0,0.7,90,2018-11-29,4
20181129,1900,마포구,3.5,75,0,1.4,90,2018-11-29,4
20181129,700,송파구,3.5,45,0,1,100,2018-11-29,4
20181129,800,송파구,3.5,46,0,0.6,100,2018-11-29,4
20181129,1800,송파구,3.5,81,0,0.6,100,2018-11-29,4
20181129,1900,송파구,3.5,78,0,0.7,100,2018-11-29,4
20181129,700,영등포구,3.5,44,0,1.2,70,2018-11-29,4
20181129,800,영등포구,3.5,52,0,1.5,70,2018-11-29,4
20181129,1800,영등포구,3.5,71,0,0.7,70,2018-11-29,4
20181129,1900,영등포구,3.5,75,0,1.4,70,2018-11-29,4
20181130,700,강서구,2.7,34,0,1.4,68,2018-11-30,5
20181130,800,강서구,2.7,34,0,1.8,68,2018-11-30,5
20181130,1800,강서구,2.7,45,0,0.3,68,2018-11-30,5
20181130,1900,강서구,2.7,44,0,0.6,68,2018-11-30,5
20181130,700,마포구,2.7,32,0,2,69,2018-11-30,5
20181130,800,마포구,2.7,33,0,2.3,69,2018-11-30,5
20181130,1800,마포구,2.7,49,0,1.9,69,2018-11-30,5
20181130,1900,마포구,2.7,50,0,1.7,69,2018-11-30,5
20181130,700,송파구,2.7,30,0,1.5,89,2018-11-30,5
20181130,800,송파구,2.7,36,0,1.8,89,2018-11-30,5
20181130,1800,송파구,2.7,60,0,0.5,89,2018-11-30,5
20181130,1900,송파구,2.7,61,0,0.2,89,2018-11-30,5
20181130,700,영등포구,2.7,32,0,2,67,2018-11-30,5
20181130,800,영등포구,2.7,33,0,2.3,67,2018-11-30,5
20181130,1800,영등포구,2.7,49,0,1.9,67,2018-11-30,5
20181130,1900,영등포구,2.7,50,0,1.7,67,2018-11-30,5
20181201,700,강서구,5.5,33,0,0.6,43,2018-12-01,6
20181201,800,강서구,5.5,38,0,0.8,43,2018-12-01,6
20181201,1800,강서구,5.5,52,0,0.7,43,2018-12-01,6
20181201,1900,강서구,5.5,54,0,0.8,43,2018-12-01,6
20181201,700,마포구,5.5,34,0,1.4,52,2018-12-01,6
20181201,800,마포구,5.5,37,0,1.9,52,2018-12-01,6
20181201,1800,마포구,5.5,58,0,2.1,52,2018-12-01,6
20181201,1900,마포구,5.5,55,0,2.1,52,2018-12-01,6
20181201,700,송파구,5.5,38,0,1.7,61,2018-12-01,6
20181201,800,송파구,5.5,38,0,1.2,61,2018-12-01,6
20181201,1800,송파구,5.5,68,0,1.4,61,2018-12-01,6
20181201,1900,송파구,5.5,71,0,0.6,61,2018-12-01,6
20181201,700,영등포구,5.5,34,0,1.4,49,2018-12-01,6
20181201,800,영등포구,5.5,37,0,1.9,49,2018-12-01,6
